	Bandpower Delta	Bandpower Theta	Bandpower Alpha	Bandpower Beta	Bandpower Gamma	Error Delta	Error Theta	Error Alpha	Error Beta	Error Gamma	std_dev	autocorr	type
7	0.2805620046433432	0.345448723080618	0.19562084700984708	0.13545752942118322	0.0429108958450084	-1.2473	8.9895	7.9228	3.98	1.7133	6.643391789854373	6609.259434929905	abnormal
8	0.47789373814041747	0.2391840607210626	0.08211574952561669	0.14644212523719163	0.05436432637571157	0.9822	3.8272	1.5902	3.4587	2.0891	11.153666813616757	26592.171101362535	abnormal
9	0.5498862343572242	0.32110352673492604	0.05369738339021615	0.05420932878270762	0.02110352673492605	0.5499	4.6668	-0.1862	-0.4275	-0.6332	18.477158187822415	83419.16971322887	abnormal
10	0.5161856574939336	0.2562341886519696	0.09060870463111156	0.0936548092312458	0.043316639991739375	0.8107	3.7472	1.5381	1.1398	0.7449	12.38439076231212	30296.358373508167	abnormal
11	0.5008023267475679	0.26195968308093465	0.08364256343395847	0.11016949152542373	0.04342593521211513	0.3598	4.0717	1.4053	1.8951	0.8181	26.271989703362685	135203.13783509648	abnormal
12	0.47059103454839624	0.2323213096031217	0.15875130865137524	0.12301322927572093	0.01532311792138574	0.5035	3.8795	5.0984	1.3162	-0.9893	30.655706639028136	162313.20088852564	abnormal
13	0.5904910540103674	0.19369042974193193	0.11365029819965444	0.08371885625104511	0.018449361797001285	0.9381	1.8865	2.1467	0.2441	-0.9094	11.946907948073276	29464.617005171745	abnormal
14	0.583757750221435	0.24097652790079718	0.0691430469441984	0.06410540301151461	0.04201727192205491	1.0536	2.9615	0.4093	0.2761	0.8004	23.98041626775328	122501.68000955097	abnormal
15	0.677502930109185	0.1499599037690457	0.04342730244895441	0.06810190611313305	0.06100795755968169	1.0538	0.2693	-0.6265	0.0773	1.7795	48.49378964639711	570449.1419669786	abnormal
16	0.7277895293495504	0.16902432575356952	0.026308831306187202	0.04230565838180857	0.03457165520888419	1.2724	0.4641	-1.2489	-0.8618	-0.0364	81.19722342152639	1773458.6656357686	abnormal
17	0.5464320102706751	0.23381833743447095	0.1035626404193859	0.08992190007489034	0.026265111800577726	0.9471	3.0734	1.9244	0.8012	-0.3176	75.49879307138715	1077647.3328311876	abnormal
18	0.5316292943838716	0.21096482205307548	0.10311664266611809	0.12626002880065829	0.028029212096276485	1.0011	2.8968	2.2838	2.1557	-0.2407	107.93420357268528	2054935.4705657507	abnormal
19	0.649534809111325	0.1834456207892204	0.07821623355790824	0.06576836701957009	0.02303496952197626	-0.0387	0.7393	0.4649	-0.4949	-0.7995	28.872459196064455	216601.11110409515	abnormal
20	0.6973909606008698	0.15818948478060352	0.06357886414547372	0.06832257214389248	0.01251811832916063	0.5872	0.152	-0.009	-0.5133	-1.4281	44.83672046245623	582523.223771329	abnormal
21	0.7595376595905418	0.12510387550049107	0.05091788169524818	0.04117247110372441	0.023268112109994715	0.0371	-0.8962	-0.7717	-1.1609	-0.9075	49.36136610713656	860543.3909189907	abnormal
22	0.5334100779655696	0.1787975511485532	0.12971587044110722	0.10967505625032704	0.04840144419444299	0.4395	1.7221	2.9493	1.3149	1.4279	43.817798280490116	366863.88374692196	abnormal
23	0.7331645223104298	0.12202299479879551	0.07267998905009582	0.05009581166164797	0.022036682179030934	0.4674	-0.6981	0.0477	-0.8523	-0.8398	48.360382345141225	625389.5740817989	abnormal
24	0.667757774140753	0.14173486088379705	0.09617021276595746	0.07410801963993453	0.020229132569558102	0.5631	-0.0923	1.0466	-0.32	-0.9779	56.06109418545202	864671.7611675877	abnormal
25	0.6539172942264501	0.1683181397806844	0.0664552781080724	0.07510899722552518	0.036200290659268074	0.2255	0.2469	0.0314	-0.2542	-0.1896	46.20682677594321	560973.4927458534	abnormal
26	0.6392629340892985	0.15495135622704723	0.057728239159847955	0.10398814509374396	0.044069325430062506	-0.0296	0.2163	-0.2038	0.802	0.4644	25.444159466439157	181910.77855180684	abnormal
27	0.8028734744322572	0.10937741387301098	0.04063031052062413	0.035918430403213346	0.011200370770894485	0.345	-1.1983	-1.0487	-1.3505	-1.5317	95.37291107674253	2727616.2722036904	abnormal
28	0.6284159762581922	0.19475701743539017	0.07128725114381107	0.07883022134289602	0.026709533819710654	0.2804	1.247	0.3101	0.0091	-0.4678	17.54640277761775	86434.4746400766	abnormal
29	0.7190719842994323	0.12861849022219107	0.0922408354944978	0.051026845167169	0.009041844816709891	0.4268	-0.4738	0.484	-1.0356	-1.5394	12.91819424881033	53675.030718307156	abnormal
30	0.7626531883957627	0.15322301460915322	0.03821920653603822	0.0357958872810358	0.010108703178010109	0.7783	-0.1273	-0.9772	-1.3167	-1.4929	106.8014089824167	3042899.67604584	abnormal
31	0.7830654645237163	0.09737357898863193	0.04296354370834967	0.045864366914935326	0.03073304586436692	0.0398	-1.4942	-0.9654	-1.0204	-0.5202	23.39551486041303	173468.61429684854	abnormal
32	0.4882194547290474	0.2578817457646135	0.11853472455963197	0.08145405587344327	0.05391001907326377	-0.571	4.0291	2.2029	0.4177	2.2107	16.26274058077559	61143.143459556566	abnormal
33	0.4298908051842025	0.4075415858761098	0.11205225022961526	0.04301459332584957	0.00750076538422288	-0.445	8.518	2.2766	-0.9257	-1.4898	27.060094464941507	147039.17000812505	abnormal
34	0.5745581421952755	0.22948006635016877	0.06732254189784363	0.07430074929931935	0.054338500257392904	0.065	2.374	0.3648	0.256	2.1639	28.077793149782764	184539.44636760192	abnormal
35	0.6069648717637048	0.1636076334022122	0.09997568980187188	0.08174304120578582	0.04770876382642518	0.1823	0.6653	1.2931	0.3235	1.0721	24.04949586245114	142286.98475129512	abnormal
36	0.588575180564675	0.24464871963230464	0.07872619829284307	0.06086671043992121	0.02718319107025607	-0.4751	2.0739	0.3101	-0.3177	-0.6573	37.541750711918205	380582.15143078245	abnormal
37	0.5115945738418224	0.27734834911696954	0.10606603532121832	0.07110314819554646	0.033887893524443304	0.377	4.7473	2.1708	0.2112	0.6556	37.44115149413076	273374.2016517622	abnormal
38	0.37581395348837204	0.3196744186046511	0.165953488372093	0.09720930232558138	0.041348837209302325	-1.1108	7.2114	5.103	1.2099	1.8962	30.56541941187708	173966.84234653937	abnormal
39	0.37581395348837204	0.3196744186046511	0.165953488372093	0.09720930232558138	0.041348837209302325	-1.1108	7.2114	5.103	1.2099	1.8962	30.56541941187708	173966.84234653937	abnormal
40	0.4511396517589726	0.32600639626376976	0.12985430732524494	0.0698004974871821	0.0231991471648307	-0.3046	6.5105	3.0577	0.0194	-0.2797	39.5412666087197	284719.207463662	abnormal
41	0.6047183761258234	0.2673074337948649	0.0832101088856029	0.03757225433526011	0.007191826858448716	-0.4927	2.6169	0.3448	-1.3026	-1.6425	58.60232386154353	831143.4095494152	abnormal
42	0.33324040516680603	0.4037264194777437	0.18292909580893968	0.06597899823436483	0.014125081312145711	-1.3058	9.3468	5.5232	-0.1257	-0.9531	27.322350705719884	136361.28371090654	abnormal
43	0.34536223393868387	0.1833626244874048	0.10423745362233941	0.26858035539933606	0.09845733255223589	-0.4706	3.3942	3.773	6.051	9.9602	52.17304070742208	415107.01558655896	abnormal
